"Day","Time","Round","Species","Latitude","Longitude","Accuracy","Site"
2017-06-14,"1:20:00 PM","Clearing","Moose",44.74330167,-73.85075167,1,"12A1"
2017-06-14,"1:22:00 PM","Clearing","Moose",44.74325167,-73.850785,1,"12A1"
2017-06-14,"1:22:00 PM","Clearing","Moose",44.743255,-73.850785,1,"12A1"
2017-06-14,"1:28:00 PM","Clearing","Moose",44.74312833,-73.85045833,1,"12A1"
2017-06-14,"1:31:00 PM","Clearing","Moose",44.74281333,-73.84977167,1.1,"12A1"
2017-06-14,"2:07:00 PM","Clearing","Moose",44.73865,-73.851885,1.2,"12A1"
2017-06-14,"5:49:00 AM","Clearing","Moose",44.65455,-73.92472833,1.1,"12B1"
2017-06-14,"5:53:00 AM","Clearing","Moose",44.65434333,-73.92497833,1.1,"12B1"
2017-06-14,"5:59:00 AM","Clearing","Moose",44.65333333,-73.92549667,1,"12B1"
2017-06-14,"6:00:00 AM","Clearing","Moose",44.65331667,-73.925485,1.1,"12B1"
2017-06-14,"6:05:00 AM","Clearing","Moose",44.65269667,-73.92595667,1.1,"12B1"
2017-06-14,"6:06:00 AM","Clearing","Moose",44.65265,-73.92605167,1.1,"12B1"
2017-06-14,"6:07:00 AM","Clearing","Moose",44.65265167,-73.92616333,1,"12B1"
2017-06-14,"6:08:00 AM","Clearing","Moose",44.65263167,-73.92623,1.1,"12B1"
2017-06-14,"6:11:00 AM","Clearing","Moose",44.65243667,-73.92623333,1.6,"12B1"
2017-06-14,"6:12:00 AM","Clearing","Moose",44.65239333,-73.92622167,1,"12B1"
2017-06-14,"6:14:00 AM","Clearing","Moose",44.65233333,-73.92620167,1.3,"12B1"
2017-06-14,"6:17:00 AM","Clearing","Moose",44.652135,-73.926205,0.9,"12B1"
2017-06-14,"6:18:00 AM","Clearing","Moose",44.652105,-73.92623,0.9,"12B1"
2017-06-14,"6:19:00 AM","Clearing","Moose",44.65205333,-73.92626333,1.1,"12B1"
2017-06-14,"6:21:00 AM","Clearing","Moose",44.65200833,-73.92629167,1,"12B1"
2017-06-14,"6:22:00 AM","Clearing","Moose",44.65200833,-73.92630333,1,"12B1"
2017-06-14,"6:25:00 AM","Clearing","Moose",44.65209667,-73.92615167,0.9,"12B1"
2017-06-14,"6:27:00 AM","Clearing","Moose",44.65196167,-73.92637167,0.9,"12B1"
2017-06-14,"6:32:00 AM","Clearing","Moose",44.65167833,-73.926345,0.9,"12B1"
2017-06-14,"6:33:00 AM","Clearing","Moose",44.6516,-73.92639,0.9,"12B1"
2017-06-14,"6:34:00 AM","Clearing","Moose",44.65159833,-73.92638833,0.9,"12B1"
2017-06-14,"6:36:00 AM","Clearing","Moose",44.65168,-73.92661167,1.2,"12B1"
2017-06-14,"6:38:00 AM","Clearing","Moose",44.65181667,-73.926695,1.1,"12B1"
2017-06-14,"6:40:00 AM","Clearing","Moose",44.651715,-73.92677667,1.1,"12B1"
2017-06-14,"6:41:00 AM","Clearing","Moose",44.65158,-73.92686667,1.1,"12B1"
2017-06-14,"6:42:00 AM","Clearing","Moose",44.65149667,-73.92706667,1.4,"12B1"
2017-06-14,"6:43:00 AM","Clearing","Moose",44.65145,-73.927175,1.1,"12B1"
2017-06-14,"6:51:00 AM","Clearing","Moose",44.65056667,-73.92764667,1.1,"12B1"
2017-06-14,"6:52:00 AM","Clearing","Moose",44.65046333,-73.92766333,1.2,"12B1"
2017-06-14,"6:54:00 AM","Clearing","Moose",44.65038333,-73.927855,1.1,"12B1"
2017-06-14,"6:57:00 AM","Clearing","Moose",44.650435,-73.92814,1.1,"12B1"
2017-06-14,"6:58:00 AM","Clearing","Moose",44.65041167,-73.92813,1.1,"12B1"
2017-06-14,"7:00:00 AM","Clearing","Moose",44.65068167,-73.92805167,1.2,"12B1"
2017-06-14,"7:01:00 AM","Clearing","Moose",44.650685,-73.92805333,1.1,"12B1"
2017-06-14,"7:02:00 AM","Clearing","Moose",44.65073833,-73.92796667,1.1,"12B1"
2017-06-14,"7:04:00 AM","Clearing","Moose",44.65085167,-73.927985,1,"12B1"
2017-06-14,"7:05:00 AM","Clearing","Moose",44.65093,-73.92802667,1.1,"12B1"
2017-06-14,"7:09:00 AM","Clearing","Moose",44.651025,-73.92836667,1.1,"12B1"
2017-06-14,"7:11:00 AM","Clearing","Moose",44.65092833,-73.92863333,1.1,"12B1"
2017-06-14,"7:11:00 AM","Clearing","Moose",44.650965,-73.92861333,1.1,"12B1"
2017-06-14,"7:13:00 AM","Clearing","Moose",44.65087,-73.92861333,1,"12B1"
2017-06-14,"7:16:00 AM","Clearing","Moose",44.65098833,-73.92889333,1,"12B1"
2017-06-14,"7:17:00 AM","Clearing","Moose",44.65113,-73.928885,1.1,"12B1"
2017-06-14,"7:18:00 AM","Clearing","Moose",44.651135,-73.92889,1,"12B1"
2017-06-14,"7:18:00 AM","Clearing","Moose",44.65114333,-73.92890333,1.1,"12B1"
2017-06-14,"7:20:00 AM","Clearing","Moose",44.65131333,-73.92920333,1,"12B1"
2017-06-14,"7:21:00 AM","Clearing","Moose",44.65128833,-73.929225,1,"12B1"
2017-06-14,"7:26:00 AM","Clearing","Moose",44.65141167,-73.929615,1.1,"12B1"
2017-06-14,"7:27:00 AM","Clearing","Moose",44.65161333,-73.92948,1.1,"12B1"
2017-06-14,"7:29:00 AM","Clearing","Moose",44.651685,-73.92954667,1.1,"12B1"
2017-06-14,"7:30:00 AM","Clearing","Moose",44.65168667,-73.92961333,1.1,"12B1"
2017-06-14,"7:33:00 AM","Clearing","Moose",44.65175167,-73.929795,1.3,"12B1"
2017-06-14,"7:33:00 AM","Clearing","Moose",44.65177,-73.92979667,1.1,"12B1"
2017-06-14,"7:34:00 AM","Clearing","Moose",44.65175333,-73.92979,1.3,"12B1"
2017-06-14,"7:35:00 AM","Clearing","Moose",44.65182333,-73.929865,1.1,"12B1"
2017-06-14,"7:36:00 AM","Clearing","Moose",44.651885,-73.92986333,1.4,"12B1"
2017-06-14,"7:38:00 AM","Clearing","Moose",44.65210667,-73.92978,1.1,"12B1"
2017-06-14,"7:43:00 AM","Clearing","Moose",44.65222167,-73.92962,1.2,"12B1"
2017-06-14,"7:43:00 AM","Clearing","Moose",44.65224833,-73.92959667,1.4,"12B1"
2017-06-14,"7:45:00 AM","Clearing","Moose",44.652545,-73.92952667,1.5,"12B1"
2017-06-14,"7:46:00 AM","Clearing","Moose",44.65261833,-73.92958167,1.1,"12B1"
2017-06-14,"7:47:00 AM","Clearing","Moose",44.65269667,-73.92978333,1.2,"12B1"
2017-06-14,"7:48:00 AM","Clearing","Moose",44.65270333,-73.92984833,1.6,"12B1"
2017-06-14,"7:49:00 AM","Clearing","Moose",44.65267,-73.92992,0.8,"12B1"
2017-06-14,"7:51:00 AM","Clearing","Moose",44.65265667,-73.929915,1.6,"12B1"
2017-06-14,"7:52:00 AM","Clearing","Moose",44.65263333,-73.92999,0.8,"12B1"
2017-06-14,"7:53:00 AM","Clearing","Moose",44.65263333,-73.93005,0.8,"12B1"
2017-06-14,"7:54:00 AM","Clearing","Moose",44.65263333,-73.93012833,0.9,"12B1"
2017-06-14,"7:57:00 AM","Clearing","Moose",44.65273333,-73.930285,1.1,"12B1"
2017-06-14,"7:57:00 AM","Clearing","Moose",44.65274,-73.93028167,1.1,"12B1"
2017-06-14,"7:58:00 AM","Clearing","Moose",44.65275,-73.93025333,1.2,"12B1"
2017-06-14,"7:59:00 AM","Clearing","Moose",44.65277667,-73.93020167,0.9,"12B1"
2017-06-14,"8:08:00 AM","Clearing","Moose",44.65332333,-73.9312,0.8,"12B1"
2017-06-14,"8:09:00 AM","Clearing","Moose",44.65327333,-73.93123333,1.2,"12B1"
2017-06-14,"8:11:00 AM","Clearing","Moose",44.65340667,-73.93144,1.1,"12B1"
2017-06-14,"8:14:00 AM","Clearing","Moose",44.65379167,-73.93152167,0.8,"12B1"
2017-06-14,"8:15:00 AM","Clearing","Moose",44.65382833,-73.931605,0.8,"12B1"
2017-06-14,"8:16:00 AM","Clearing","Moose",44.65389,-73.93162833,1.1,"12B1"
2017-06-14,"8:17:00 AM","Clearing","Moose",44.65396167,-73.93155833,1.1,"12B1"
2017-06-14,"8:19:00 AM","Clearing","Moose",44.65400167,-73.93154833,1.1,"12B1"
2017-06-14,"8:20:00 AM","Clearing","Moose",44.65406833,-73.93171,1.1,"12B1"
2017-06-14,"8:26:00 AM","Clearing","Moose",44.65407667,-73.93190333,1.3,"12B1"
2017-06-14,"8:26:00 AM","Clearing","Moose",44.65410167,-73.93189333,1.3,"12B1"
2017-06-14,"8:27:00 AM","Clearing","Moose",44.65418,-73.93193667,1,"12B1"
2017-06-14,"8:28:00 AM","Clearing","Moose",44.65422833,-73.93198833,1.3,"12B1"
2017-06-14,"8:30:00 AM","Clearing","Moose",44.65424167,-73.93199167,1.1,"12B1"
2017-06-14,"8:31:00 AM","Clearing","Moose",44.65424667,-73.93198667,1,"12B1"
2017-06-14,"8:32:00 AM","Clearing","Moose",44.65422,-73.93198667,1.6,"12B1"
2017-06-14,"8:32:00 AM","Clearing","Moose",44.654225,-73.93198667,1.3,"12B1"
2017-06-14,"8:34:00 AM","Clearing","Moose",44.65422,-73.93203833,1.3,"12B1"
2017-06-14,"8:35:00 AM","Clearing","Moose",44.65420833,-73.93218667,1.1,"12B1"
2017-06-14,"8:40:00 AM","Clearing","Moose",44.65398833,-73.93205667,1.5,"12B1"
2017-06-14,"8:42:00 AM","Clearing","Moose",44.65413167,-73.931935,1.1,"12B1"
2017-06-14,"8:42:00 AM","Clearing","Moose",44.65414333,-73.931925,1.1,"12B1"
2017-06-14,"8:44:00 AM","Clearing","Moose",44.65418333,-73.932025,1.1,"12B1"
2017-06-14,"8:45:00 AM","Clearing","Moose",44.65432167,-73.93219667,1.1,"12B1"
2017-06-14,"8:45:00 AM","Clearing","Moose",44.65432167,-73.93220167,1.1,"12B1"
2017-06-14,"8:46:00 AM","Clearing","Moose",44.654385,-73.93227167,1.5,"12B1"
2017-06-14,"8:48:00 AM","Clearing","Moose",44.65441333,-73.932415,1.1,"12B1"
2017-06-14,"8:50:00 AM","Clearing","Moose",44.65443333,-73.93258,1.1,"12B1"
2017-06-14,"8:51:00 AM","Clearing","Moose",44.65448167,-73.93277667,1,"12B1"
2017-06-14,"8:56:00 AM","Clearing","Moose",44.65472333,-73.93273,1,"12B1"
2017-06-14,"8:56:00 AM","Clearing","Moose",44.65472333,-73.93273833,1,"12B1"
2017-06-14,"8:57:00 AM","Clearing","Moose",44.65473333,-73.93284667,1,"12B1"
2017-06-14,"8:59:00 AM","Clearing","Moose",44.65480833,-73.93280667,1.1,"12B1"
2017-06-14,"9:01:00 AM","Clearing","Moose",44.654845,-73.93284,0.9,"12B1"
2017-06-14,"9:02:00 AM","Clearing","Moose",44.65488,-73.93303333,0.9,"12B1"
2017-06-14,"9:05:00 AM","Clearing","Moose",44.65516167,-73.93334167,0.9,"12B1"
2017-06-14,"3:59:00 PM","Clearing","Moose",44.65751667,-73.93089833,0.9,"12B1"
2017-06-14,"4:09:00 PM","Clearing","Moose",44.65777833,-73.928205,0.8,"12B1"
2017-06-14,"4:11:00 PM","Clearing","Moose",44.65786833,-73.92781833,0.8,"12B1"
2017-06-14,"4:14:00 PM","Clearing","Moose",44.65776333,-73.92744333,0.9,"12B1"
2017-06-14,"4:16:00 PM","Clearing","Moose",44.65775833,-73.92735,0.8,"12B1"
2017-06-14,"4:17:00 PM","Clearing","Moose",44.65770333,-73.92703167,0.8,"12B1"
2017-06-14,"4:19:00 PM","Clearing","Moose",44.65769,-73.927055,0.8,"12B1"
2017-06-14,"4:21:00 PM","Clearing","Moose",44.65755333,-73.92713333,1.1,"12B1"
2017-06-14,"4:23:00 PM","Clearing","Moose",44.65762,-73.92703167,0.9,"12B1"
2017-06-14,"4:24:00 PM","Clearing","Moose",44.657865,-73.92669,0.9,"12B1"
2017-06-14,"4:26:00 PM","Clearing","Moose",44.65771833,-73.92660167,0.9,"12B1"
2017-06-14,"4:28:00 PM","Clearing","Moose",44.65767833,-73.926585,0.9,"12B1"
2017-06-14,"4:29:00 PM","Clearing","Moose",44.65766333,-73.92662167,0.9,"12B1"
2017-06-14,"4:30:00 PM","Clearing","Moose",44.65758333,-73.9266,0.9,"12B1"
2017-06-14,"4:33:00 PM","Clearing","Moose",44.65750333,-73.92630333,1,"12B1"
2017-06-14,"4:34:00 PM","Clearing","Moose",44.6575,-73.92630833,1,"12B1"
2017-06-14,"4:34:00 PM","Clearing","Moose",44.657505,-73.92632333,0.9,"12B1"
2017-06-14,"4:35:00 PM","Clearing","Moose",44.65752167,-73.92633333,1,"12B1"
2017-06-14,"4:36:00 PM","Clearing","Moose",44.65754333,-73.92634,0.9,"12B1"
2017-06-14,"4:37:00 PM","Clearing","Moose",44.65757,-73.92633167,0.9,"12B1"
2017-06-14,"4:38:00 PM","Clearing","Moose",44.65762667,-73.92631167,0.9,"12B1"
2017-06-14,"4:39:00 PM","Clearing","Moose",44.65767167,-73.92630833,0.9,"12B1"
2017-06-14,"4:40:00 PM","Clearing","Moose",44.65771667,-73.92629333,0.9,"12B1"
2017-06-14,"4:41:00 PM","Clearing","Moose",44.65776,-73.926295,0.9,"12B1"
2017-06-14,"4:42:00 PM","Clearing","Moose",44.657785,-73.92626833,1,"12B1"
2017-06-14,"4:43:00 PM","Clearing","Moose",44.65781833,-73.92625333,1,"12B1"
2017-06-14,"4:44:00 PM","Clearing","Moose",44.65785833,-73.92623167,0.9,"12B1"
2017-06-14,"4:45:00 PM","Clearing","Moose",44.65780667,-73.92620333,0.9,"12B1"
2017-06-14,"4:47:00 PM","Clearing","Moose",44.65769167,-73.92590667,0.9,"12B1"
2017-06-14,"4:49:00 PM","Clearing","Moose",44.657495,-73.92591667,0.9,"12B1"
2017-06-14,"4:55:00 PM","Clearing","Moose",44.65776167,-73.92539,0.9,"12B1"
2017-06-14,"4:56:00 PM","Clearing","Moose",44.65779667,-73.92535,0.9,"12B1"
2017-06-14,"4:59:00 PM","Clearing","Moose",44.65790167,-73.92528667,1,"12B1"
2017-06-14,"5:02:00 PM","Clearing","Moose",44.65783333,-73.92494333,1,"12B1"
2017-06-14,"5:08:00 PM","Clearing","Moose",44.65796833,-73.92330833,1,"12B1"
2017-06-14,"5:09:00 PM","Clearing","Moose",44.65798,-73.92327333,1,"12B1"
2017-06-14,"5:12:00 PM","Clearing","Moose",44.65813167,-73.9231,1,"12B1"
2017-06-14,"5:16:00 PM","Clearing","Moose",44.65731833,-73.92281667,1,"12B1"
2017-06-14,"5:19:00 PM","Clearing","Moose",44.65736333,-73.92316333,1.2,"12B1"
2017-06-14,"5:20:00 PM","Clearing","Moose",44.657335,-73.92328167,1.4,"12B1"
2017-06-14,"5:29:00 PM","Clearing","Moose",44.65691,-73.92330833,1.1,"12B1"
2017-06-14,"5:32:00 PM","Clearing","Moose",44.656935,-73.923495,1.2,"12B1"
2017-06-14,"5:40:00 PM","Clearing","Moose",44.65598167,-73.92408667,0.9,"12B1"
2017-06-14,"5:43:00 PM","Clearing","Moose",44.65563,-73.92419333,1,"12B1"
2017-06-14,"6:48:00 AM","Clearing","Moose",44.63028167,-73.89484833,1.1,"12B4"
2017-06-14,"6:55:00 AM","Clearing","Moose",44.63062833,-73.89475333,1,"12B4"
2017-06-14,"7:00:00 AM","Clearing","Moose",44.63090833,-73.89472833,0.9,"12B4"
2017-06-14,"7:28:00 AM","Clearing","Moose",44.63471167,-73.89357,0.9,"12B4"
2017-06-14,"7:33:00 AM","Clearing","Moose",44.63487833,-73.89353833,0.8,"12B4"
2017-06-14,"7:38:00 AM","Clearing","Moose",44.635025,-73.89344333,1.1,"12B4"
2017-06-14,"7:42:00 AM","Clearing","Moose",44.63507167,-73.89333667,0.9,"12B4"
2017-06-14,"7:43:00 AM","Clearing","Moose",44.635065,-73.89334667,0.9,"12B4"
